Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,287.3952941894531,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,284.3079833984375,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,279.0018005371094,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,285.80340576171875,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,289.4019775390625,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,287.433837890625,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,283.9703369140625,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,286.8164367675781,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,290.1641540527344,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,287.8293762207031,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,295.1712951660156,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,297.1490478515625,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,297.8050842285156,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,300.3714294433594,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,301.413330078125,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,295.74053955078125,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,283.4397277832031,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,291.0613708496094,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,287.7136535644531,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,299.99517822265625,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,287.7039794921875,2436500
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,297.5736083984375,1945400
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,313.93603515625,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,314.1483459472656,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,312.1222839355469,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,304.2884216308594,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,308.562255859375,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,314.1965637207031,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,322.8312683105469,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,329.5460205078125,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,327.34637451171875,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,313.878173828125,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,322.08837890625,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,316.91717529296875,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,305.6390380859375,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,289.87469482421875,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,281.925048828125,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,286.1507568359375,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,275.634765625,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,283.0923767089844,3195600
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,289.7492980957031,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,281.1918029785156,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,295.4510803222656,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,288.5916442871094,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,284.037841796875,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,258.17242431640625,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,277.4388732910156,2372500
2020-03-11,278.5400085449219,284.489990234375,272.5799865722656,276.6300048828125,266.88427734375,3144100
2020-03-12,257.07000732421875,265.5899963378906,237.4499969482422,237.85000610351562,229.47047424316406,3684400
2020-03-13,254.0,262.94000244140625,242.6300048828125,261.7799987792969,252.55743408203125,2692000
2020-03-16,223.82000732421875,245.77000427246094,213.0800018310547,213.5399932861328,206.0169219970703,3096000
2020-03-17,217.07000732421875,237.8300018310547,203.72999572753906,229.3000030517578,221.2217254638672,3669400
2020-03-18,203.44000244140625,215.33999633789062,181.3800048828125,194.13999938964844,187.3004150390625,3607200
2020-03-19,190.52000427246094,201.39999389648438,187.02000427246094,195.00999450683594,188.1397705078125,3343900
2020-03-20,200.00999450683594,224.13999938964844,187.11000061035156,187.88999938964844,181.2705841064453,3904500
2020-03-23,190.67999267578125,199.9499969482422,185.83999633789062,192.85000610351562,186.0558319091797,3027200
2020-03-24,209.49000549316406,232.6300048828125,207.3699951171875,230.63999938964844,223.84934997558594,2921200
2020-03-25,231.82000732421875,250.11000061035156,228.30999755859375,233.5500030517578,226.67367553710938,2837400
2020-03-26,240.17999267578125,260.9800109863281,235.0,260.3399963378906,252.67489624023438,3166300
2020-03-27,253.35000610351562,262.8800048828125,240.39999389648438,241.22000122070312,234.11785888671875,3203300
